112  13.13581869  077.59984400  13.13611219  077.59985559
113  13.13622131  077.60017242 51 102
110 2 0.00 0.0000 New Taxiway 6
111  13.13541231  077.59672200
112  13.13541231  077.59927215  13.13543112  077.59946148
112  13.13580364  077.59963535  13.13607456  077.59965467
111  13.13623636  077.59937647
111  13.13623636  077.59931852 51 102
112  13.13607832  077.59950398  13.13601435  077.59954648 51 102
112  13.13572838  077.59958126  13.13546875  077.59955421 51 102
111  13.13546123  077.59924510 51 102
111  13.13546123  077.59829846 51 102
111  13.13546123  077.59761069 51 102
111  13.13546875  077.59684178 51 102
111  13.13547252  077.59677610 51 102
113  13.13552519  077.59670268
110 2 0.00 0.0000 New Taxiway 5
111  13.13627421  077.59554109 51 102
111  13.13613711  077.59553514 51 102
111  13.13613905  077.59562437 51 102
111  13.13598071  077.59562040 51 102
111  13.13597106  077.59569575 51 102
111  13.13588224  077.59569971 102
111  13.13586293  077.59579687
111  13.13586486  077.59619342
111  13.13589768  077.59619937
111  13.13591506  077.59627670
111  13.13594016  077.59627868
111  13.13594209  077.59636989
111  13.13602126  077.59639368
111  13.13602319  077.59645118
111  13.13600195  077.59645118
111  13.13595561  077.59641748
111  13.13557522  077.59641946
111  13.13554047  077.59644920
111  13.13551343  077.59669903 1 102
112  13.13566018  077.59660980  13.13568142  077.59660386 51 102
112  13.13599616  077.59661179  13.13609463  077.59662765 51 102
111  13.13608498  077.59663955 51 102
113  13.13626262  077.59673472 51 102
110 2 0.00 0.0000 New Taxiway 4
111  13.13629770  077.59438853
112  13.13586851  077.59406920  13.13562179  077.59410087
112  13.13543160  077.59448881  13.13541104  077.59475272
111  13.13542389  077.59509580
111  13.13542646  077.59615406
112  13.13555261  077.59615956  13.13557930  077.59615228
112  13.13570681  077.59606554  13.13576633  077.59598866
111  13.13586080  077.59580043 51 102
112  13.13551127  077.59562889  13.13552155  077.59511163 51 102
111  13.13552155  077.59511163 51 102
111  13.13552926  077.59450992 51 102
112  13.13587622  077.59414045  13.13613322  077.59419587 51 102
113  13.13613065  077.59433047 51 102
110 2 0.00 0.0000 New Taxiway 3
111  13.13629905  077.59349218 51 102
112  13.13608506  077.59379607  13.13600766  077.59383347 51 102
111  13.13587107  077.59383347 51 102
111  13.13523821  077.59382412 51 102
111  13.13519724  077.59629733
111  13.13524277  077.59628798 51 102
111  13.13522107  077.60133941
111  13.13527859  077.60133941
111  13.13536108  077.59395795
111  13.13586708  077.59395127
112  13.13610458  077.59388187  13.13621658  077.59382040
114  13.13626678  077.59365583  13.13626871  077.59365385
110 1 0.00 0.0000 New Taxiway 1
111  13.13630367  077.59349908
112  13.13609478  077.59387724  13.13594235  077.59395239
111  13.13586009  077.59394869
111  13.13536001  077.59395697
111  13.13527935  077.59911697
111  13.13527935  077.60133667 102
111  13.13518175  077.60133719 102
111  13.13514653  077.60542026 102
111  13.13507302  077.60548993 102
111  13.13491188  077.60558863 102
111  13.13497973  077.60564960 102
111  13.13488361  077.60575120 102
111  13.13478467  077.60565540 102
111  13.13470268  077.60575120 102
111  13.13464614  077.60587022 102
111  13.13492602  077.60605891 102
111  13.13486382  077.60617503 102
111  13.13460091  077.60601247 102
111  13.13455285  077.60948441 102
111  13.13428711  077.60947280 102
111  13.13427452  077.60900116 102
111  13.13334324  077.60898841 102
111  13.13332668  077.61015722 102
111  13.13412138  077.61016572 102
111  13.13429108  077.61030597 102
111  13.13515614  077.61031022 102
111  13.13511889  077.61529573 102
112  13.13556591  077.61598852  13.13603101  077.61600216 102
111  13.13607915  077.61599702 102
111  13.13608743  077.61577601 102
111  13.13555349  077.61578026 102
112  13.13529687  077.61545725  13.13529534  077.61532166 102
111  13.13526856  077.61525345 102
111  13.13524720  077.61515123 102
111  13.13525548  077.61371465 102
111  13.13532584  077.61326412 102
112  13.13571491  077.61310261  13.13595498  077.61315362 102
112  13.13608329  077.61334445  13.13609239  077.61340056 102
111  13.13609695  077.61258706 102
112  13.13566897  077.61286290  13.13535482  077.61284420 102
112  13.13527286  077.61239070  13.13527286  077.61219902 102
111  13.13530018  077.60995957 102
112  13.13572361  077.60963230  13.13595125  077.60965427 102
112  13.13612882  077.60991749  13.13612882  077.61001099 102
111  13.13613792  077.60895439 102
112  13.13571450  077.60938919  13.13533524  077.60938124 102
112  13.13532295  077.60872997  13.13531839  077.60832323 102
111  13.13534116  077.60604170 102
112  13.13573271  077.60568171  13.13608784  077.60566768 102
112  13.13616807  077.60614440  13.13617482  077.60612549 102
111  13.13618345  077.60519548 102
112  13.13573271  077.60551807  13.13540945  077.60549469 102
112  13.13534571  077.60513470  13.13533598  077.60503603 102
111  13.13534571  077.60473730 102
111  13.13536847  077.60290460 102
112  13.13572875  077.60276691  13.13586807  077.60288379 102
111  13.13597857  077.60303083 102
111  13.13619774  077.60353625 102
111  13.13621532  077.60205371 51 102
112  13.13578279  077.60217526  13.13566834  077.60207112 102
111  13.13537758  077.60175917 102
111  13.13540945  077.60011815 102
112  13.13575548  077.59979556  13.13602410  077.59977686 102
112  13.13621547  077.60008075  13.13625865  077.60018119 102
111  13.13623133  077.59936913 102
112  13.13580101  077.59964595  13.13555059  077.59961322 102
112  13.13540945  077.59928128  13.13539579  077.59907090 102
111  13.13541511  077.59672068 102
111  13.13551299  077.59669960 102
111  13.13554149  077.59645275
111  13.13557336  077.59642470
111  13.13595125  077.59642003
111  13.13599678  077.59645275
111  13.13602865  077.59645743
111  13.13602532  077.59639369
111  13.13594215  077.59637327
111  13.13594215  077.59627509
111  13.13591028  077.59627509
111  13.13589662  077.59620496
111  13.13586019  077.59619561
111  13.13586019  077.59580757
112  13.13569629  077.59607406  13.13561499  077.59616890
112  13.13552783  077.59615580  13.13544733  077.59616878
111  13.13542311  077.59615354
111  13.13542766  077.59440967
112  13.13587385  077.59408240  13.13620394  077.59407913
114  13.13629728  077.59438629  13.13628757  077.59429441 102
110 2 0.00 0.0000 New Taxiway 20
111  13.13666353  077.59662301 51 102
112  13.13682109  077.59640522  13.13693209  077.59630429 51 102
111  13.13700289  077.59628698 51 102
111  13.13717863  077.59631188 51 102
112  13.13732407  077.59643011  13.13741497  077.59651723 51 102
111  13.13744527  077.59665413 51 102
111  13.13739679  077.59945437 51 102
112  13.13705743  077.59963483  13.13683040  077.59964272 51 102
111  13.13665747  077.59934859 51 102
111  13.13662717  077.60018866 51 102
111  13.13682715  077.59994597 51 102
112  13.13704531  077.59983396  13.13719681  077.59980285 51 102
111  13.13740758  077.60005601 51 102
111  13.13737255  077.60382898 51 102
112  13.13688775  077.60328760  13.13676049  077.60312581 51 102
111  13.13659900  077.60265590 51 102
112  13.13660293  077.60422724  13.13665011  077.60399907 51 102
111  13.13700895  077.60406545 51 102
111  13.13741497  077.60448860 51 102
112  13.13741497  077.60520422  13.13741497  077.60529756 51 102
112  13.13702713  077.60551536  13.13676655  077.60554647 51 102
111  13.13657869  077.60512332 51 102
112  13.13657869  077.60597584  13.13664034  077.60563440 51 102
111  13.13700895  077.60564603 51 102
112  13.13726184  077.60576427  13.13737698  077.60590117 51 102
111  13.13743315  077.60601318 51 102
112  13.13737861  077.60846495  13.13736649  077.60874498 51 102
112  13.13694229  077.60897522  13.13653021  077.60897522 51 102
111  13.13653568  077.60856057 51 102
111  13.13651971  077.60956441 51 102
112  13.13659687  077.60936103  13.13664570  077.60919349 51 102
111  13.13688169  077.60913701 51 102
112  13.13714227  077.60916190  13.13721499  077.60918057 51 102
111  13.13737255  077.60944193 51 102
111  13.13736043  077.61160745 51 102
112  13.13728165  077.61273378  13.13714227  077.61285823 51 102
112  13.13688775  077.61290802  13.13664535  077.61292669 51 102
111  13.13651144  077.61258049 51 102
111  13.13649714  077.61347669 51 102
112  13.13666353  077.61320049  13.13666353  077.61319426 51 102
112  13.13691894  077.61308984  13.13713296  077.61307861 51 102
111  13.13723923  077.61333739 51 102
111  13.13725135  077.61522289 51 102
112  13.13723773  077.61558317  13.13721955  077.61565785 51 102
112  13.13716045  077.61573938  13.13713227  077.61578384 51 102
111  13.13710591  077.61580161 51 102
111  13.13693017  077.61584517 51 102
112  13.13673625  077.61583895  13.13671807  077.61583273 51 102
112  13.13663323  077.61578294  13.13656719  077.61574003 51 102
111  13.13646961  077.61545936 51 102
111  13.13645749  077.61603186 51 102
111  13.13702713  077.61603186 51 102
112  13.13728771  077.61587629  13.13737255  077.61578917 51 102
111  13.13745133  077.61555892 51 102
111  13.13747557  077.61519800 51 102
111  13.13746345  077.61465662 51 102
111  13.13749375  077.61334361 51 102
112  13.13757859  077.61316315  13.13757859  077.61314448 51 102
111  13.13763313  077.61308848 51 102
112  13.13779675  077.61297024  13.13788765  077.61290179 51 102
111  13.13793613  077.61286446 51 102
111  13.13802703  077.61274000 51 102
111  13.13808763  077.61263421 51 102
111  13.13809369  077.61229818 51 102
111  13.13806339  077.61210527 51 102
111  13.13811187  077.61194970 51 102
111  13.13811187  077.61156389 51 102
111  13.13914206  077.61158878 51 102
111  13.13920872  077.60959749 51 102
111  13.13811793  077.60959749 51 102
111  13.13810581  077.60922412 51 102
111  13.13758465  077.60883208 51 102
111  13.13763313  077.60621228 51 102
111  13.13762101  077.60468147 51 102
111  13.13822095  077.60529753 51 102
111  13.14001470  077.60720172 51 102
111  13.14000258  077.60708348 51 102
111  13.14020256  077.60685946 51 102
111  13.13934810  077.60591981 51 102
111  13.13955414  077.60570824 51 102
111  13.13884512  077.60486193 51 102
111  13.13834821  077.60527264 51 102
111  13.13761495  077.60446368 51 102
111  13.13759071  077.60297021 51 102
111  13.13763313  077.59799819 51 102
112  13.13763919  077.59663540  13.13762707  077.59656073 51 102
112  13.13752405  077.59635538  13.13745133  077.59624959 51 102
111  13.13740285  077.59622470 51 102
112  13.13711803  077.59611269  13.13683321  077.59600068 51 102
113  13.13667565  077.59571443 51 102
110 2 0.00 0.0000 New Taxiway 19
111  13.13863079  077.60584000
111  13.13837831  077.60610776
112  13.13842384  077.60625652  13.13844453  077.60633728
111  13.13841142  077.60642653
111  13.13815894  077.60692382
111  13.13812583  077.60692382
111  13.13812996  077.60622677
111  13.13761672  077.60622677
111  13.13757947  077.60883954
111  13.13759064  077.60883954
111  13.13759543  077.60888051
111  13.13763054  077.60888379
111  13.13762894  077.60891820
111  13.13767043  077.60891820
111  13.13767362  077.60895753
111  13.13775022  077.60896572
111  13.13775820  077.60899194
111  13.13782044  077.60899686
111  13.13782842  077.60903291
111  13.13789703  077.60903291
111  13.13790661  077.60908043
111  13.13793374  077.60908535
111  13.13793055  077.60912140
111  13.13798640  077.60913123
112  13.13797842  077.60916236  13.13797842  077.60916728
111  13.13801991  077.60917219
111  13.13802151  077.60925413
111  13.13806520  077.60925807
111  13.13806520  077.60928893
111  13.13810025  077.60931978
111  13.13812029  077.60836836
111  13.13811027  077.60728836
111  13.13845584  077.60662493
112  13.13852095  077.60651179  13.13857103  077.60642436
111  13.13869624  077.60645008
111  13.13969789  077.60750950
111  13.14000840  077.60720608
113  13.13865116  077.60576608
120 Linear Feature 38
111  13.13610886  077.61296812 1 101
116  13.13629917  077.61315326  13.13629917  077.61328697
120 Linear Feature 37
111  13.13631921  077.61275212 1 101
112  13.13610385  077.61297326  13.13594359  077.61296812 1 101
115  13.13546780  077.61299898
120 Linear Feature 36
111  13.13645682  077.59659551 1 101
116  13.13618113  077.59633640  13.13595216  077.59632681
120 Linear Feature 35
111  13.13556432  077.59631433 1 101
111  13.13617085  077.59633808 1 101
116  13.13646126  077.59607154  13.13647925  077.59578652
120 Linear Feature 34
111  13.13643108  077.59998615 1 101
116  13.13620521  077.59973158  13.13601239  077.59972026
120 Linear Feature 33
111  13.13645312  077.59957884 1 101
112  13.13620521  077.59973724  13.13603443  077.59973724 1 101
115  13.13552158  077.59969661
120 Linear Feature 32
111  13.13578231  077.60244375 1 101
116  13.13530652  077.60277289  13.13529651  077.60311745
120 Linear Feature 31
111  13.13641335  077.60263918 1 101
116  13.13581236  077.60244375  13.13527146  077.60240775
120 Linear Feature 30
111  13.13531904  077.60224678 1 101
112  13.13578731  077.60244889  13.13612287  077.60245918 1 101
116  13.13640834  077.60213004  13.13643839  077.60187805
120 Linear Feature 29
111  13.13559022  077.60558973 1 101
116  13.13526904  077.60581375  13.13526298  077.60603154
120 Linear Feature 28
111  13.13637802  077.60587597 1 101
116  13.13613562  077.60560217  13.13588110  077.60558350
120 Linear Feature 27
111  13.13637196  077.60534704 1 101
112  13.13612350  077.60559595  13.13583868  077.60559595 1 101
111  13.13558416  077.60559595 1 101
116  13.13528722  077.60532215  13.13526298  077.60500479
120 Linear Feature 26
111  13.13537789  077.60951445 1 101
116  13.13522147  077.60972808  13.13521805  077.60994234
120 Linear Feature 25
111  13.13633227  077.60975681 1 101
116  13.13613045  077.60951093  13.13596283  077.60951445
120 Linear Feature 24
111  13.13523422  077.60934935 1 101
112  13.13537105  077.60951093  13.13551472  077.60951445 1 101
111  13.13612703  077.60951445 1 101
116  13.13633569  077.60927208  13.13634253  077.60899809
120 Linear Feature 14
111  13.13579884  077.60218144 4 103
115  13.13580260  077.60279579
120 Linear Feature 16
111  13.13581018  077.59958520 4 103
115  13.13581018  077.59984374
120 Linear Feature 15
111  13.13587169  077.59383193 4 103
115  13.13587169  077.59414124
120 Default hold RWY 09 (near)
111  13.13585933  077.59579776 4
115  13.13586074  077.59660964
120 Default hold RWY 09 (centre)
111  13.13574873  077.60545045 4 103
115  13.13574258  077.60569715
120 Default hold RWY 09 (far)
111  13.13564810  077.61533793 4
115  13.13564985  077.61598648
120 Linear Feature 18
111  13.13571781  077.60939092 4 103
115  13.13572714  077.60963041
120 Linear Feature 17
111  13.13567668  077.61286436 4 103
115  13.13567640  077.61309340
120 Linear Feature 23
111  13.13546822  077.61299784 1 101
116  13.13518573  077.61312434  13.13518998  077.61323339
120 Linear Feature 22
111  13.13519423  077.61283644 1 101
116  13.13546610  077.61299130  13.13580169  077.61298257
120 Linear Feature 21
111  13.13647323  077.59466707 1 101
111  13.13648828  077.59423818 1 101
112  13.13616468  077.59400248  13.13585237  077.59400635 1 101
111  13.13585237  077.59400635 1 101
111  13.13564165  077.59399862 1 101
112  13.13551372  077.59405271  13.13543846  077.59411067 1 101
111  13.13541589  077.59415317 1 101
112  13.13537073  077.59456274  13.13536321  077.59475980 1 101
111  13.13535568  077.59615852 1 101
112  13.13550243  077.59631307  13.13561531  077.59630921 1 101
111  13.13552877  077.59631694 1 101
112  13.13534816  077.59651786  13.13535192  077.59671491 1 101
111  13.13534816  077.59901004 1 101
111  13.13534439  077.59962440 1 101
112  13.13543470  077.59969395  13.13550243  077.59970938 1 101
111  13.13550243  077.59969395 1 101
112  13.13533687  077.59984850  13.13533311  077.60001851 1 101
111  13.13531806  077.60132063 1 101
111  13.13530300  077.60274253 1 101
111  13.13526914  077.60574860 1 101
111  13.13523527  077.60895946 1 101
111  13.13522399  077.60952359 1 101
111  13.13520517  077.61149029 1 101
111  13.13519012  077.61302037 1 101
111  13.13516378  077.61542369 1 101
112  13.13534816  077.61577530  13.13550243  077.61586803 1 101
112  13.13573949  077.61590281  13.13593891  077.61589894 1 101
111  13.13610071  077.61591053 1 101
112  13.13625122  077.61550869  13.13625122  077.61513776 1 101
115  13.13628133  077.61459682
120 Linear Feature 49
111  13.13673359  077.60351145 1 101
116  13.13659965  077.60351510  13.13659965  077.60357577
120 Linear Feature 48
111  13.13660578  077.60325397 1 101
112  13.13680742  077.60359355  13.13697680  077.60379233 1 101
115  13.13747689  077.60425615
120 Linear Feature 47
111  13.13661412  077.60558731 1 101
116  13.13638083  077.60588097  13.13637331  077.60615144
120 Linear Feature 46
111  13.13734786  077.60559118 1 101
116  13.13746075  077.60569550  13.13746827  077.60578437
120 Linear Feature 45
111  13.13746827  077.60549072 1 101
112  13.13732152  077.60560277  13.13719359  077.60560277 1 101
111  13.13658778  077.60558345 1 101
116  13.13636954  077.60533230  13.13636578  077.60512365
120 Linear Feature 44
111  13.13660745  077.60907505 1 101
116  13.13632263  077.60927418  13.13631051  077.60944220
120 Linear Feature 43
111  13.13744978  077.60916839 1 101
116  13.13718314  077.60905638  13.13690439  077.60906883
120 Linear Feature 42
111  13.13746190  077.60889459 1 101
112  13.13718920  077.60905016  13.13692863  077.60906261 1 101
111  13.13657109  077.60905638 1 101
116  13.13634081  077.60877636  13.13635293  077.60851500
120 Linear Feature 41
111  13.13630445  077.61314476 1 101
116  13.13666805  077.61297675  13.13693468  077.61295808
120 Linear Feature 40
111  13.13738918  077.61295186 1 101
111  13.13655291  077.61298297 1 101
116  13.13631657  077.61274028  13.13626809  077.61252248
120 Linear Feature 39
111  13.13668029  077.59614575 1 101
111  13.13711291  077.59621352 1 101
112  13.13746487  077.59640176  13.13751620  077.59649964 1 101
111  13.13755286  077.59658247 1 101
111  13.13755286  077.59779473 1 101
111  13.13753462  077.59972840 1 101
111  13.13748008  077.60415281 1 101
111  13.13746190  077.60584541 1 101
111  13.13744978  077.60944842 1 101
111  13.13741342  077.61158284 1 101
111  13.13739524  077.61316343 1 101
111  13.13738312  077.61459468 1 101
111  13.13736494  077.61550943 1 101
112  13.13722556  077.61578946  13.13710436  077.61587658 1 101
112  13.13698316  077.61592636  13.13685591  077.61593880 1 101
115  13.13643777  077.61593880
21  13.13697844  077.59709792 1 90.5800 3.0 09  VASI
21  13.13565470  077.61461344 1 270.5800 3.0 27  VASI
18  13.13867116  077.60804126 4 BCN
19  13.13796084  077.59891219 1 WS
19  13.13490986  077.61468761 1 WS
54 12350 TWR
54 11810 TWR
55 12270 BANGALORE APP
99
